DATE,STATION_NAME,LATITUDE,LONGITUDE,precip,snow
2010-01-01,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.21,0.0
2010-01-02,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.21,0.0
2010-01-03,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.2,0.0
2010-01-04,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.19999999999999996,0.0
2010-01-05,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.19000000000000006,0.0
2010-01-06,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.20999999999999996,0.0
2010-01-07,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.20999999999999996,0.0
2010-01-08,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.19999999999999996,0.0
2010-01-09,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.20000000000000018,0.0
2010-01-10,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.17999999999999972,0.0
2010-01-11,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.18000000000000016,0.0
2010-01-12,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.18000000000000016,0.0
2010-01-13,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.19999999999999973,0.0
2010-01-14,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.18999999999999995,0.0
2010-01-15,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.17000000000000037,0.0
2010-01-16,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.16999999999999993,0.0
2010-01-17,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.16999999999999993,0.0
2010-01-18,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.1499999999999999,0.0
2010-01-19,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.16000000000000014,0.0
2010-01-20,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.16000000000000014,0.0
2010-01-21,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.1599999999999997,0.0
2010-01-22,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.17000000000000037,0.0
2010-01-23,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.16999999999999993,0.0
2010-01-24,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.16999999999999993,0.0
2010-01-25,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.16999999999999993,0.0
2010-01-26,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.16000000000000014,0.0
2010-01-27,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.16000000000000014,0.0
2010-01-28,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.16999999999999993,0.0
2010-01-29,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.16000000000000014,0.0
2010-01-30,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.16999999999999993,0.0
2010-01-31,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.16999999999999993,0.0
2010-02-01,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.16000000000000014,0.0
2010-02-02,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.15999999999999925,0.0
2010-02-03,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.16000000000000014,0.0
2010-02-04,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.15000000000000036,0.0
2010-02-05,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.13999999999999968,0.0
2010-02-06,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.15000000000000036,0.0
2010-02-07,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.14999999999999947,0.0
2010-02-08,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.15000000000000036,0.0
2010-02-09,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.13999999999999968,0.0
2010-02-10,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.14000000000000057,0.0
2010-02-11,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.13999999999999968,0.0
2010-02-12,AIEA HEIGHTS 764.6 HI US,21.39472,-157.91,0.13999999999999968,0.0
